"","Represented.Test.Veh.Make","Model","Vehicle.Type","HorsePower","Cylinders","Tested.Transmission.Type.Code","Tested.Transmission.Type","Gears","Drive.System.Code","Weight","AxleRatio","Test.Procedure.Cd","Test.Procedure.Description","Test.Fuel.Type.Cd","Test.Fuel.Type.Description","FuelEcon"
"953","AUDI","RS5","Both",450,"6","SA","Semi-Automatic","8","A",4250,3.2,"95","SC03","61","Tier 2 Cert Gasoline",23.3
"954","AUDI","RS5","Both",450,"6","SA","Semi-Automatic","8","A",4250,3.2,"11","Cold CO","27","Cold CO Premium (Tier 2)",18.8
"955","AUDI","RS7","Car",560,"8","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","8","A",4750,3.08,"11","Cold CO","27","Cold CO Premium (Tier 2)",12.9
"956","AUDI","RS7","Car",560,"8","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","8","A",4750,3.08,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16.5
"957","AUDI","S3","Car",292,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","F",3875,3.3,"3","HWFE","61","Tier 2 Cert Gasoline",40.8
"958","AUDI","S3","Car",292,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","F",3875,3.3,"11","Cold CO","27","Cold CO Premium (Tier 2)",23.3
"959","AUDI","S4","Both",354,"6","SA","Semi-Automatic","8","A",4500,2.85,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",25.4
"960","AUDI","S4","Both",354,"6","SA","Semi-Automatic","8","A",4500,2.85,"11","Cold CO","27","Cold CO Premium (Tier 2)",19.6
"961","AUDI","S4","Both",354,"6","SA","Semi-Automatic","8","A",4250,2.85,"90","US06","61","Tier 2 Cert Gasoline",26.3
"962","AUDI","S4","Both",354,"6","SA","Semi-Automatic","8","A",4250,2.85,"11","Cold CO","27","Cold CO Premium (Tier 2)",21.7
"963","AUDI","S6","Car",450,"8","SA","Semi-Automatic","7","A",5000,3.63,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",19.4
"964","AUDI","S6","Car",450,"8","SA","Semi-Automatic","7","A",5000,3.63,"11","Cold CO","27","Cold CO Premium (Tier 2)",16.2
"965","AUDI","S8 Plus","Car",605,"8","SA","Semi-Automatic","8","A",5000,3.2,"90","US06","61","Tier 2 Cert Gasoline",20.9
"966","AUDI","S8 Plus","Car",605,"8","SA","Semi-Automatic","8","A",5000,3.2,"11","Cold CO","27","Cold CO Premium (Tier 2)",15
"967","AUDI","S8 Plus","Car",605,"8","SA","Semi-Automatic","8","A",5000,3.2,"95","SC03","61","Tier 2 Cert Gasoline",16.6
"968","AUDI","SQ5","Both",354,"6","SA","Semi-Automatic","8","A",4750,3.2,"3","HWFE","61","Tier 2 Cert Gasoline",33
"969","AUDI","TT RS","Car",400,"5","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3625,3.45,"95","SC03","61","Tier 2 Cert Gasoline",22.2
"970","AUDI","TT RS","Car",400,"5","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3625,3.45,"11","Cold CO","27","Cold CO Premium (Tier 2)",19.6
"971","AUDI","TT RS","Car",400,"5","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3875,3.45,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.2
"972","AUDI","TT RS","Car",400,"5","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3875,3.45,"11","Cold CO","27","Cold CO Premium (Tier 2)",19.4
"973","AUDI","TTS","Car",292,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3500,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28.2
"974","AUDI","TTS","Car",292,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3500,3.44,"11","Cold CO","27","Cold CO Premium (Tier 2)",23.6
"975","BENTLEY","Bentayga","Truck",600,"12","SA","Semi-Automatic","8","A",6000,2.85,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",14.8
"976","BENTLEY","Bentayga","Truck",600,"12","SA","Semi-Automatic","8","A",6000,2.85,"11","Cold CO","27","Cold CO Premium (Tier 2)",15.7
"977","BENTLEY","Continental GT","Car",520,"8","SA","Semi-Automatic","8","A",6000,2.85,"90","US06","61","Tier 2 Cert Gasoline",19.2
"978","BENTLEY","Continental GT","Car",520,"8","SA","Semi-Automatic","8","A",6000,2.85,"11","Cold CO","27","Cold CO Premium (Tier 2)",12.8
"979","BENTLEY","Continental GT Supersports","Car",700,"12","SA","Semi-Automatic","8","A",6000,2.85,"95","SC03","61","Tier 2 Cert Gasoline",12.5
"980","BENTLEY","Continental GT Supersports","Car",700,"12","SA","Semi-Automatic","8","A",6000,2.85,"11","Cold CO","27","Cold CO Premium (Tier 2)",11
"981","BENTLEY","Mulsanne Speed","Car",530,"8","SA","Semi-Automatic","8","R",6500,2.92,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",13.8
"982","BUGATTI","Bugatti Chiron","Car",1500,"16","SA","Semi-Automatic","7","A",4750,3.64,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",10.4
"983","BUGATTI","Bugatti Chiron","Car",1500,"16","SA","Semi-Automatic","7","A",4750,3.64,"11","Cold CO","27","Cold CO Premium (Tier 2)",9.2
"984","LAMBORGHINI","AVENTADOR","Car",740,"12","SA","Semi-Automatic","7","R",4250,2.87,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",11.8
"985","LAMBORGHINI","AVENTADOR","Car",740,"12","SA","Semi-Automatic","7","R",4250,2.87,"11","Cold CO","27","Cold CO Premium (Tier 2)",10
"986","LAMBORGHINI","AVENTADOR","Car",740,"12","SA","Semi-Automatic","7","R",4000,2.87,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",11.9
"987","LAMBORGHINI","Huracan Superleggera","Car",630,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4000,3.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",15.8
"988","LAMBORGHINI","Huracan Superleggera","Car",630,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",4000,3.94,"11","Cold CO","27","Cold CO Premium (Tier 2)",13.5
"989","LAMBORGHINI","Huracan Superleggera","Car",630,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3750,3.94,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",16
"990","LAMBORGHINI","Huracan Superleggera","Car",630,"10","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3750,3.94,"11","Cold CO","27","Cold CO Premium (Tier 2)",13.9
"991","VOLKSWAGEN","Atlas","Truck",238,"4","SA","Semi-Automatic","8","F",4500,3.6,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",27.6
"992","VOLKSWAGEN","Atlas","Truck",280,"6","A","Automatic","8","A",5000,3.53,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21
"993","VOLKSWAGEN","Atlas","Truck",280,"6","A","Automatic","8","A",4750,3.53,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",21.4
"994","VOLKSWAGEN","Beetle","Car",174,"4","SA","Semi-Automatic","6","F",3625,3.23,"90","US06","61","Tier 2 Cert Gasoline",29.3
"995","VOLKSWAGEN","Beetle","Car",174,"4","SA","Semi-Automatic","6","F",3625,3.23,"11","Cold CO","27","Cold CO Premium (Tier 2)",27.7
"996","VOLKSWAGEN","Beetle","Car",174,"4","SA","Semi-Automatic","6","F",3500,3.23,"90","US06","61","Tier 2 Cert Gasoline",29.7
"997","VOLKSWAGEN","Beetle","Car",174,"4","SA","Semi-Automatic","6","F",3500,3.23,"11","Cold CO","27","Cold CO Premium (Tier 2)",27.9
"998","VOLKSWAGEN","Beetle","Car",174,"4","SA","Semi-Automatic","6","F",3375,3.23,"95","SC03","61","Tier 2 Cert Gasoline",32.5
"999","VOLKSWAGEN","Beetle","Car",174,"4","SA","Semi-Automatic","6","F",3375,3.23,"11","Cold CO","27","Cold CO Premium (Tier 2)",27.7
"1000","VOLKSWAGEN","Beetle","Car",210,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3500,3.14,"3","HWFE","61","Tier 2 Cert Gasoline",47.1
"1001","VOLKSWAGEN","Golf Alltrack","Car",170,"4","A","Automatic","6","A",3750,3.33,"3","HWFE","61","Tier 2 Cert Gasoline",41.9
"1002","VOLKSWAGEN","Golf Alltrack","Car",170,"4","A","Automatic","6","A",3750,3.33,"11","Cold CO","27","Cold CO Premium (Tier 2)",23.4
"1003","VOLKSWAGEN","Golf R","Car",292,"4","M","Manual","6","A",3625,3.09,"90","US06","61","Tier 2 Cert Gasoline",28.3
"1004","VOLKSWAGEN","Golf R","Car",292,"4","M","Manual","6","A",3625,3.09,"11","Cold CO","27","Cold CO Premium (Tier 2)",21.9
"1005","VOLKSWAGEN","Golf R","Car",292,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3750,3.3,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",28
"1006","VOLKSWAGEN","Golf R","Car",292,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","7","A",3750,3.3,"11","Cold CO","27","Cold CO Premium (Tier 2)",23.8
"1007","VOLKSWAGEN","GTI","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3500,3.44,"95","SC03","61","Tier 2 Cert Gasoline",27.5
"1008","VOLKSWAGEN","GTI","Car",220,"4","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3500,3.44,"11","Cold CO","27","Cold CO Premium (Tier 2)",25.5
"1009","VOLKSWAGEN","GTI","Car",217,"4","M","Manual","6","F",3500,2.62,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",29.7
"1010","VOLKSWAGEN","GTI","Car",217,"4","M","Manual","6","F",3500,2.62,"11","Cold CO","27","Cold CO Premium (Tier 2)",27.3
"1011","VOLKSWAGEN","Jetta","Car",170,"4","SA","Semi-Automatic","6","F",3500,3.23,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",31
"1012","VOLKSWAGEN","Jetta","Car",150,"4","M","Manual","5","F",3250,3.65,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",37.3
"1013","VOLKSWAGEN","Jetta","Car",150,"4","SA","Semi-Automatic","6","F",3375,3.23,"3","HWFE","61","Tier 2 Cert Gasoline",56.1
"1014","VOLKSWAGEN","Passat","Car",174,"4","SA","Semi-Automatic","6","F",3625,3.23,"90","US06","61","Tier 2 Cert Gasoline",31.7
"1015","VOLKSWAGEN","Passat","Car",174,"4","SA","Semi-Automatic","6","F",3625,3.23,"11","Cold CO","27","Cold CO Premium (Tier 2)",26.9
"1016","VOLKSWAGEN","Passat","Car",280,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3875,3.44,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",23.4
"1017","VOLKSWAGEN","Passat","Car",280,"6","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)","6","F",3875,3.44,"11","Cold CO","27","Cold CO Premium (Tier 2)",21.3
"1018","VOLKSWAGEN","Tiguan","Both",186,"4","SA","Semi-Automatic","8","F",4250,3.33,"90","US06","61","Tier 2 Cert Gasoline",23.5
"1019","VOLKSWAGEN","Tiguan","Both",186,"4","SA","Semi-Automatic","8","F",4250,3.33,"11","Cold CO","27","Cold CO Premium (Tier 2)",23.5
"1020","VOLKSWAGEN","Tiguan 4Motion","Both",186,"4","SA","Semi-Automatic","8","A",4250,3.33,"11","Cold CO","27","Cold CO Premium (Tier 2)",22.8
"1021","VOLKSWAGEN","Tiguan 4Motion","Both",186,"4","SA","Semi-Automatic","8","A",4250,3.33,"95","SC03","61","Tier 2 Cert Gasoline",21.5
"1022","Volvo","S60 Inscription T5 AWD","Both",240,"4","SA","Semi-Automatic","8","F",4250,3.08,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",28.7
"1023","Volvo","S60 Inscription T5 FWD","Both",240,"4","SA","Semi-Automatic","8","F",4000,2.77,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",32.6
"1024","Volvo","S60 Polestar AWD","Car",362,"4","SA","Semi-Automatic","8","F",4250,3.33,"3","HWFE","61","Tier 2 Cert Gasoline",38.9
"1025","Volvo","S60 T6 AWD","Car",302,"4","SA","Semi-Automatic","8","F",4000,3.08,"3","HWFE","61","Tier 2 Cert Gasoline",45.4
"1026","Volvo","S90 T5 AWD","Both",250,"4","SA","Semi-Automatic","8","F",4250,3.2,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",30
"1027","Volvo","S90 T5 FWD","Both",250,"4","SA","Semi-Automatic","8","F",4250,3.08,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",30.6
"1028","Volvo","S90 T6 AWD","Both",316,"4","SA","Semi-Automatic","8","F",4500,3.2,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",27.4
"1029","Volvo","S90 T8 AWD","Car",313,"4","SA","Semi-Automatic","8","A",5000,3.2,"3","HWFE","61","Tier 2 Cert Gasoline",48.2
"1030","Volvo","V60 CC T5 AWD","Both",240,"4","SA","Semi-Automatic","8","F",4250,3.33,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",27.8
"1031","Volvo","V60 Polestar AWD","Car",362,"4","SA","Semi-Automatic","8","F",4250,3.33,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",24.7
"1032","Volvo","V90CC T5 AWD","Both",250,"4","SA","Semi-Automatic","8","F",4500,3.33,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",28.9
"1033","Volvo","V90CC T6 AWD","Both",316,"4","SA","Semi-Automatic","8","F",4500,3.33,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",27.4
"1034","Volvo","XC60 T5 AWD","Both",250,"4","SA","Semi-Automatic","8","F",4500,3.33,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",27.9
"1035","Volvo","XC60 T6 AWD","Both",250,"4","SA","Semi-Automatic","8","F",4500,3.33,"3","HWFE","61","Tier 2 Cert Gasoline",38.2
"1036","Volvo","XC60 T8 AWD","Both",313,"4","SA","Semi-Automatic","8","A",5000,3.33,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",33.1
"1037","Volvo","XC90 T5 AWD","Both",250,"4","SA","Semi-Automatic","8","F",5000,3.33,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",27.4
"1038","Volvo","XC90 T5 FWD","Both",250,"4","SA","Semi-Automatic","8","F",4750,3.33,"31","Federal fuel 3-day exhaust","61","Tier 2 Cert Gasoline",28.6
"1039","Volvo","XC90 T6 AWD","Both",316,"4","SA","Semi-Automatic","8","F",5000,3.33,"3","HWFE","61","Tier 2 Cert Gasoline",37.9
"1040","Volvo","XC90 T8 AWD","Both",313,"4","SA","Semi-Automatic","8","A",5500,3.33,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline",33.3
